"1.797148258791239, 4.438477285394013"
"1.7856506250000024, 4.453105980756053"
"1.7417851748583786, 4.466458912619389"
"1.334776149043421, 4.457370761261906"
"1.0964498921017807, 4.427201879012081"
"0.9498441822120611, 4.414327873357543"
"0.8397745843024325, 4.416195404057934"
"0.7637613690549472, 4.411746002875448"
"0.8397355376459075, 4.424334073657596"
"0.9085068740960978, 4.445593571310313"
"0.9642379699035288, 4.460407627958812"
"1.0177638608017645, 4.474521359817045"
"1.075231053373031, 4.4923074008486115"
"1.0758613246772413, 4.563962755483335"
"1.0665091773978332, 4.629840725246929"
"1.057083366092293, 4.6951548676861385"
"1.037505814037182, 4.764270872593707"
"1.0177638608017787, 4.833119074655885"
"0.9697160813879435, 4.84601676007723"
"0.931074730669387, 4.8638815225470555"
"0.8854630678651461, 4.886816692486757"
"0.855876761034331, 4.901016041292367"
"0.8257614944947491, 4.915492447746187"
"0.8277721089078156, 4.919590422574299"
"0.8191505918793212, 4.918894836158575"
"0.827493844323925, 4.918196512201366"
"0.8295180971826355, 4.92231908553333"
"0.8208521691322801, 4.921625271729782"
"0.862014059623128, 4.8947833728129115"
"0.9125781721237018, 4.873384313699576"
"0.9515527031665272, 4.8478723203666"
"0.9895207645358397, 4.8229945099758424"
"1.036511649724332, 4.803336671407724"
"1.0481956277291715, 4.822147573000002"
"1.063683422584667, 4.841199517301046"
"1.0889669045833372, 4.864564273087964"
"1.1004072010453996, 4.882857012687042"
"1.1117887329465432, 4.901011981192154"
"1.1140608095714342, 4.887671015651492"
"1.112545412597676, 4.873909991224341"
"1.1011251546121201, 4.8555555755646935"
"1.1033968066123023, 4.841991158410387"
"1.0896456923284177, 4.8283634344016715"
"1.054852181449192, 4.824654823968201"
"1.039725256265129, 4.821305527168986"
"1.004037734802516, 4.817476726429517"
"0.9678190286739508, 4.813581868711747"
"0.9579872010835473, 4.814377919390298"
"1.0899024126473336, 4.808987410820746"
"1.197877808148199, 4.803336671407724"
"1.321817923983005, 4.7982899903297636"
"1.4411730482314375, 4.793401990067245"
"1.5466983015916362, 4.784250230010647"
"1.8862382723901057, 4.773180826093592"
"2.199375731099078, 4.762501845940442"
"2.49181185247312, 4.747974268348738"
"2.7648003424363985, 4.737635521097715"
"3.0155717165483953, 4.727624901171717"
"3.090012810524547, 4.742695840578895"
"3.1694082160459036, 4.754090283533142"
"3.243024615146423, 4.769530470321387"
"3.311016997545085, 4.781280857031451"
"3.3781436694710667, 4.792997408955205"
"3.489075716638025, 4.773180826093579"
"3.5900013256455825, 4.757379101678026"
"3.6918683606813936, 4.745862630576836"
"3.781199886010839, 4.74237908982902"
"3.8708698175261187, 4.727488098719483"
"3.920671223693474, 4.695775135257284"
"3.9700359189219405, 4.66395323465666"
"4.014454993179364, 4.628060386411292"
"4.066900578020787, 4.583940202065229"
"4.115179778468918, 4.551526761014854"
"4.154246155326436, 4.4263613245222295"
"4.1985820628359, 4.2974096364153915"
"4.243771209449808, 4.159110481487332"
"4.2942265989655874, 4.013960506242324"
"4.341309252828109, 3.851966680519876"
"4.376648117780881, 3.8123409092698672"
"4.407711640836294, 3.765606618161531"
"4.434546480707784, 3.7238059496102522"
"4.4570281803725145, 3.663256426914515"
"4.48432031512533, 3.6055617788182914"
"4.4844719192955225, 3.6744984936570084"
"4.484621866419759, 3.7409639506172567"
"4.489284995200724, 3.799068658975358"
"4.493915039711788, 3.8669859101812207"
"4.498491637775418, 3.932398404606136"
"4.46296676816248, 3.9706428839709176"
"4.432204291286729, 4.012107725762817"
"4.401729056623744, 4.052511989172892"
"4.367194041494751, 4.087857932571872"
"4.337295852211097, 4.126344916486261"
"4.315491735400113, 4.1491861328124955"
"4.289392193985502, 4.1678840306979374"
"4.263303899383542, 4.186421619247973"
"4.245783346311179, 4.203876866791209"
"4.219693810972555, 4.222124039978066"
"4.228247926934539, 4.221217715989322"
"4.232528359596617, 4.216436966943096"
"4.2280347843919, 4.220309727421917"
"4.2280347843919, 4.220309727421917"
"4.22803478439189, 4.220309727421913"
"4.22396974924002, 4.225986334995834"
"4.22418573193954, 4.226887147320973"
"4.233156390556814, 4.219167548358065"
"4.229097298598735, 4.2248330716888916"
"4.233573508057034, 4.220979610769849"
"4.233156390556814, 4.193142089863219"
"4.232738018158032, 4.173733544754157"
"4.232318385176173, 4.154121482542539"
"4.236189715816646, 4.129313233829645"
"4.2357739193578405, 4.109226433793044"
"4.226101955066212, 4.068392184383917"
"4.220690557695512, 4.030779478070283"
"4.2109028633717305, 3.9881456610353183"
"4.201050399980921, 3.9445213488791175"
"4.191132352499523, 3.899865070705882"
"4.184513357622223, 3.853054529993024"
"4.177804831838695, 3.8047429308864054"
"4.170737805079927, 3.753323987565672"
"4.163562407469687, 3.6889653299677008"
"4.151764255498055, 3.6286123144707894"
"4.132835278383956, 3.6037966541878284"
"4.109338473075687, 3.573756855874773"
"4.095478565818898, 3.545212509815812"
"4.076761709898709, 3.5333436494023864"
"4.067037508825036, 3.519534210048789"
"4.039244993030749, 3.545212509815837"
"4.006928362530235, 3.5773714258778533"
"3.9602250052270502, 3.6139707759737796"
"3.9278267029190577, 3.64518759821528"
"3.885909199658668, 3.675971505604199"
"3.845510813528568, 3.7221742758896994"
"3.814717900887933, 3.756464980695551"
"3.793527755136086, 3.790074723360153"
"3.757885468783961, 3.8275402811846533"
"3.732442605854075, 3.855332103481661"
"3.7241966248681564, 3.868353685744321"
"3.7108980659579043, 3.895813071123097"
"3.698257424895923, 3.924209848760423"
"3.6951379318252116, 3.9423118889603153"
"3.6869616146152158, 3.9644989674464135"
"3.696439762045129, 3.9742737150744816"
"3.7059056009752975, 3.9742737150744816"
"3.7147250597229853, 3.9730497067031187"
"3.724174764407964, 3.9730497067031187"
"3.7336125739554937, 3.9730497067031187"
"3.7727192160995493, 3.9115950827126085"
"3.8075338493808975, 3.843606991461293"
"3.8424706635793786, 3.7732224840039663"
"3.8725723529288247, 3.7050157495068277"
"3.907305735867448, 3.6278390445796234"
"3.90487551502608, 3.5845521957953324"
"3.911449666050883, 3.5502054645799426"
"3.913548074123417, 3.5100231379214826"
"3.920217902322066, 3.474039510661772"
"3.917312722420932, 3.437237167184744"
"3.9168257217317137, 3.4226605811787074"
"3.911754894018194, 3.4027101692920567"
"3.9112625589731858, 3.387911317233609"
"3.9061804111690197, 3.3676806931245125"
"3.9061804111690215, 3.3548306872906153"
"3.9202179023220864, 3.4245430512045942"
"3.934035341694223, 3.49164111168664"
"3.9476382931752987, 3.5562514991407532"
