"2.1337164899457335, 4.047517834890879"
"2.081556122058405, 4.092280101697224"
"2.0655913584237204, 4.056115590851675"
"2.033379734704262, 4.039267259210071"
"1.762568656096395, 3.880757727383447"
"1.582635734487198, 3.7747986985074107"
"1.4257908523811729, 3.6760271883296873"
"1.3116909633015936, 3.620370171667574"
"1.214017792595449, 3.583769563941491"
"1.1426422199024628, 3.658064115920112"
"1.071462445566148, 3.7112892624856606"
"1.0043104323130976, 3.773049184045547"
"0.9468178706435069, 3.8234646376250367"
"0.8886862250941405, 3.8688877490167037"
"0.8811435499299733, 3.883196685129086"
"0.8736320140727187, 3.886171535987611"
"0.8774224771859949, 3.887653869072871"
"0.8699391570695951, 3.89060840925152"
"0.8774992586719179, 3.882374296933367"
"0.875401955568357, 3.8495006273721977"
"0.8579889345667482, 3.8272691463636654"
"0.8499268770826589, 3.7993178034231114"
"0.8417303339802871, 3.7705612512891165"
"0.8138064392990003, 3.751550694615741"
"0.8159432613977557, 3.749769698996065"
"0.8278245137599356, 3.7427228033045665"
"0.8338643762920626, 3.7427173813494754"
"0.8301693004934165, 3.7479521747766"
"0.8419341939909302, 3.7409639506172816"
"0.8363915730955185, 3.7305154559928404"
"0.8366123739056306, 3.725330283362542"
"0.8176868077393635, 3.7061863850359025"
"0.8236403092429043, 3.694048451196373"
"0.8239027162454633, 3.688965329967708"
"1.0232845972867253, 3.7324750389005352"
"1.1951139316072954, 3.767628208342675"
"1.3808051430462633, 3.8143570674346243"
"1.560195025978448, 3.84818517295626"
"1.7241474773064702, 3.8854063109981425"
"2.5094817663884683, 3.918744756187145"
"3.170923552984293, 3.954976949479285"
"3.733031487827681, 3.987259378642385"
"4.2212643045615375, 4.022185090181427"
"4.6766576967101905, 4.046069625635564"
"4.978593988943036, 4.072308530163259"
"5.290774237760962, 4.095227978359333"
"5.612535508872101, 4.118596037888224"
"5.957227914211875, 4.141455369571833"
"6.316704504265758, 4.165779903939384"
"6.2877910680952125, 4.170491011333429"
"6.255134724222215, 4.1789607382560945"
"6.221673298503719, 4.188210469828732"
"6.184654152704669, 4.192632915238093"
"6.153724412858703, 4.200718847915937"
"6.082886659106715, 4.170867302599529"
"6.02202435801105, 4.140649799317956"
"5.961566682172217, 4.110054725804289"
"5.905617366359221, 4.083957853463254"
"5.850041058630882, 4.057593359344576"
"5.6723166015282365, 4.10761885732655"
"5.502459013564524, 4.146400736731973"
"5.3264168290491245, 4.179346509670413"
"5.152109002715541, 4.215702682563787"
"4.983477573771026, 4.250887150654023"
"4.6377465138243785, 4.246736039173047"
"4.279613377099385, 4.251386611251881"
"3.904755204708705, 4.25993895489076"
"3.5014500418368026, 4.2641877613189365"
"3.0503470850867203, 4.268619519255584"
"2.9540218783960306, 4.234504091922812"
"2.8544924788228982, 4.199466937585839"
"2.7580068415590357, 4.1593863645031846"
"2.6484638950671133, 4.119202114425619"
"2.5402905349254326, 4.082122290037354"
"2.8631711760151255, 3.882903777213574"
"3.17556642912929, 3.6689123949650515"
"3.4794108380708977, 3.425659905487894"
"3.7776952840275424, 3.161509419567338"
"4.069605727684065, 2.8538678710658445"
"4.103417308243791, 2.862926352274279"
"4.132487592499521, 2.865900582063283"
"4.151907452847123, 2.8838981165537305"
"4.175898790801132, 2.8928530931162086"
"4.200089739198942, 2.9046835450623902"
"4.194964687302904, 3.0670485641030254"
"4.18997528931707, 3.2178478116765383"
"4.1944989752179, 3.3600711915560026"
"4.189897381734349, 3.4803580898585587"
"4.189737664605427, 3.6084266249287076"
"4.168294398306142, 3.736518048024916"
"4.1474524936444706, 3.855135760807233"
"4.122777040928818, 3.9601114688657937"
"4.10717743600687, 4.066951019879358"
"4.083663617755513, 4.158452584940786"
"4.070944561964221, 4.102836172249145"
"4.045013146387022, 4.0487446030674725"
"4.0226148079960335, 3.987158400095165"
"3.9996788612443535, 3.922643560840541"
"3.9761835674700805, 3.8549655835135788"
"3.981099527762349, 3.6952358351349908"
"4.000392913342643, 3.511522220802256"
"4.020618959555985, 3.317563695979718"
"4.041848499539246, 3.0990924612401543"
"4.0593708710818674, 2.8460035920616704"
"4.041815347681225, 2.636886763186311"
"4.023654612966035, 2.40954526655014"
"3.9998290509442294, 2.1558709685395954"
"3.96494520723798, 1.9075726957949115"
"3.944403515139798, 1.6249974230516315"
"3.8902490174651154, 1.630359141030823"
"3.835873477739476, 1.6357092023153115"
"3.781249350971853, 1.6410476137933898"
"3.736770151477991, 1.6201199482508386"
"3.6815854317043346, 1.625473223720867"
"3.64445838616499, 1.824177198632583"
"3.6082189312751414, 2.0132723758289686"
"3.572829346071588, 2.1923836504303296"
"3.533284693831785, 2.372397062311009"
"3.489724009487327, 2.5347355421377316"
"3.5417057540178156, 3.1204491611526315"
"3.58535225342729, 3.594378496401376"
"3.6310493268124517, 3.9797477116969695"
"3.677856483244046, 4.290590680323181"
"3.725686015125131, 4.557390091270353"
"3.8808083915509624, 4.939697892510772"
"4.028489127022366, 5.284619471832011"
"4.1623309903776695, 5.6173068934321"
"4.288032128536997, 5.954640683071252"
"4.4065672285409985, 6.311642699336375"
"4.446027638026948, 6.416901887995243"
"4.482392299311998, 6.523225057886424"
"4.523066557669586, 6.637938892431541"
