"1.9488780758212307, 3.931802028056346"
"1.9417602875321691, 3.9808159976679285"
"1.9198479289828931, 4.001901799380754"
"1.9033284750037502, 4.0444955068260455"
"1.5531446880032398, 3.8314885731920434"
"1.3063477845092635, 3.6924441850626515"
"1.1301380399015883, 3.5894115506980633"
"1.010701145516009, 3.503259104094049"
"0.9146317448234385, 3.4176933425953138"
"0.8876693224334318, 3.399140813610007"
"0.8672661111531781, 3.3721293518518713"
"0.8430583620539664, 3.3427102788618583"
"0.8150795991360269, 3.310770422514107"
"0.7915471595313335, 3.296322958455775"
"0.8213740591607959, 3.312255503000255"
"0.8454144036171627, 3.336828932039012"
"0.8756800444849588, 3.35270324941294"
"0.9000586419753134, 3.3771168727397907"
"0.9245795448342236, 3.4014166100271304"
"0.9225861779487659, 3.4171836408390277"
"0.9267605174185007, 3.4245199464694096"
"0.9247616999842521, 3.4402934979037667"
"0.9289641772399122, 3.4476720169372044"
"0.9331915257318926, 3.4550725583017794"
"0.9269599074093762, 3.449018378347173"
"0.9207370650483497, 3.442956922738695"
"0.914523076585219, 3.4368881925879293"
"0.9021219745589164, 3.4392584956261807"
"0.8897572306646708, 3.427118431000398"
"0.9185042036318976, 3.472248532214955"
"0.9469468511780121, 3.5161006267968595"
"0.9852089405306188, 3.5529747183158236"
"1.0230296947368345, 3.5888687883512738"
"1.0665091773978261, 3.6293762405279715"
"1.0941756256104753, 3.6740253605688196"
"1.1117816200570871, 3.7104884591004677"
"1.1194075745762007, 3.7516167858998593"
"1.1467685326248116, 3.793657532307364"
"1.1543000783796487, 3.833180826864968"
"1.2169363327738267, 3.8750960932550953"
"1.2887704394141863, 3.9225343039451666"
"1.3598664988452391, 3.9687418723294527"
"1.4050794076738882, 4.018588170715699"
"1.4687133499108995, 4.068404269907976"
"1.7562445940632152, 4.1390049784599405"
"2.0235178906974163, 4.205009513735366"
"2.2706608177582304, 4.266899886293771"
"2.5040219753300015, 4.3201783894109"
"2.7261913311496837, 4.366598861221883"
"2.9180357043836818, 4.336050145515314"
"3.1000294996215594, 4.305673709678162"
"3.273147183031732, 4.275460393424812"
"3.443710187825088, 4.241467695968726"
"3.6017245858292224, 4.211555144653101"
"3.7718306375890673, 4.195784880380977"
"3.929224276783085, 4.1809310311130155"
"4.087732509600905, 4.170022919409057"
"4.239252267456814, 4.163074887788536"
"4.393622562711455, 4.161072973853379"
"4.4638478124923555, 4.172852835565674"
"4.546819655086146, 4.178703189745534"
"4.620817884300657, 4.185475410255862"
"4.694617995664166, 4.192205064962565"
"4.768473056542181, 4.189249753000869"
"4.795504874103304, 4.159043826871482"
"4.813935178341916, 4.128299869197253"
"4.83678106370353, 4.102080399439785"
"4.864333579258432, 4.070292466765434"
"4.8829091418989545, 4.04839953121563"
"4.888070065940022, 4.040912384318979"
"4.892960892397188, 4.043918246421622"
"4.898159316852033, 4.03638658900751"
"4.90801153646216, 4.03296884831359"
"4.9089249280177505, 4.020009778242205"
"4.896981227534308, 4.078197642118223"
"4.898636618784687, 4.129245735757145"
"4.895730752825866, 4.183462973597141"
"4.884153765146048, 4.23580545874248"
"4.8900485087155285, 4.286396622439543"
"4.867774414693826, 4.325468565995456"
"4.83700730581365, 4.363862848035149"
"4.815189751533725, 4.392961206985053"
"4.788854529115541, 4.426664961798965"
"4.7584893023954935, 4.463402527300879"
"4.7160355854302, 4.447218669829168"
"4.673571533255156, 4.430925457758951"
"4.626785246190021, 4.418803917724212"
"4.584280866572859, 4.402316963093172"
"4.546002447140014, 4.3893381595510945"
"4.520477054401441, 4.36013294328388"
"4.494686474975198, 4.330320035273225"
