a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,-0.2,0,-0.3,0,-0.4,0,-0.5,0,-0.6,0,-0.7,0,-0.8000001,0,-0.9000001,0,-1,0,-1.1,0,-1.2,0,-1.3,0,-1.4,0,-1.5,0,-1.6,0,-1.7,0,-1.8,0,-1.9,0,-2,0,-2.1,0,-2.2,0,-2.3,0,-2.4,0,-2.5,0,-2.6,0,-2.7,0,-2.799999,0,-2.899999,0,-2.999999,0,-3.099999,0,-3.199999,0,-3.299999,0,-3.399999,0,-3.499999,0,-3.599999,0,-3.699999,0,-3.799999,0,-3.899998,0,-3.999998,0,-4.099998,0,-4.199998,0,-4.299998,0,-4.399998,0,-4.499998,0,-4.399998,0,-4.299998,0,-4.199998,0,-4.099998,0,-3.999999,0,-3.899999,0,-3.799999,0,-3.699999,0,-3.599999,0,-3.499999,0,-3.399999,0,-3.299999,0,-3.199999,0,-3.099999,0,-3,0,-2.9,0,-2.8,0,-2.7,0,-2.6,0,-2.5,0,-2.4,0,-2.3,0,-2.2,0,-2.1,0,-2,0,-1.9,0,-1.8,0,-1.7,0,-1.6,0,-1.5,0,-1.4,0,-1.3,0,-1.2,0,-1.1,0,-1,0
b,-1.341105E-07,0,-1.341105E-07,0,-1.341105E-07,0,-1.341105E-07,0,-1.341105E-07,0,-1.341105E-07,0,-1.341105E-07,0,-1.341105E-07,0,-1.341105E-07,0,-1.341105E-07,0,-1.341105E-07,0,-1.341105E-07,0,-1.341105E-07,0,-1.341105E-07,0,-1.341105E-07,0.1,-1.341105E-07,0.2,-1.341105E-07,0.3,-1.341105E-07,0.4,-1.341105E-07,0.5,-1.341105E-07,0.6,-1.341105E-07,0.7,-1.341105E-07,0.8000001,-1.341105E-07,0.9000001,-1.341105E-07,1,-1.341105E-07,1.1,-1.341105E-07,1.2,-1.341105E-07,1.3,-1.341105E-07,1.4,-1.341105E-07,1.5,-1.341105E-07,1.6,-1.341105E-07,1.7,-1.341105E-07,1.8,-1.341105E-07,1.9,-1.341105E-07,2,-1.341105E-07,2.1,-1.341105E-07,2.2,-1.341105E-07,2.3,-1.341105E-07,2.4,-1.341105E-07,2.5,-1.341105E-07,2.6,-1.341105E-07,2.7,-1.341105E-07,2.799999,-1.341105E-07,2.899999,-1.341105E-07,2.999999,-1.341105E-07,3.099999,-1.341105E-07,3.199999,-1.341105E-07,3.299999,-1.341105E-07,3.399999,-1.341105E-07,3.499999,-1.341105E-07,3.599999,-1.341105E-07,3.699999,-1.341105E-07,3.799999,-1.341105E-07,3.899998,-1.341105E-07,3.999998,-1.341105E-07,4.099998,-1.341105E-07,4.199998,-1.341105E-07,4.299998,-1.341105E-07,4.399998,-1.341105E-07,4.499998,-1.341105E-07,4.599998,-1.341105E-07,4.699998,-1.341105E-07,4.799998,-1.341105E-07,4.899998,-1.341105E-07,4.999998,-1.341105E-07,4.899998,-1.341105E-07,4.799998,-1.341105E-07,4.699998,-1.341105E-07,4.599998,-1.341105E-07,4.499998,-1.341105E-07,4.399998,-1.341105E-07,4.299998,-1.341105E-07,4.199998,-1.341105E-07,4.099998,-1.341105E-07,3.999999,-1.341105E-07,3.899999,-1.341105E-07,3.799999,-1.341105E-07,3.699999,-1.341105E-07,3.599999,-1.341105E-07,3.499999,-1.341105E-07,3.399999,-1.341105E-07,3.299999,-1.341105E-07,3.199999,-1.341105E-07,3.099999,-1.341105E-07,3,-1.341105E-07,2.9,-1.341105E-07,2.8,-1.341105E-07,2.7,-1.341105E-07,2.6,-1.341105E-07,2.5,-1.341105E-07,2.4,-1.341105E-07,2.3,-1.341105E-07,2.2,-1.341105E-07,2.1,-1.341105E-07,2,-1.341105E-07,1.9,-1.341105E-07,1.8,-1.341105E-07,1.7,-1.341105E-07,1.6,-1.341105E-07,1.5,-1.341105E-07,1.4,-1.341105E-07,1.3,-1.341105E-07,1.2,-1.341105E-07,1.1,-1.341105E-07,1
c,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,-1.341105E-07,-0.3999999,0.09999987,-0.3999999,0.1999999,-0.3999999,0.2999999,-0.3999999,0.3999999,-0.3999999,0.4999999,-0.3999999,0.5999998,-0.3999999,0.6999999,-0.3999999,0.7999999,-0.3999999,0.8999999,-0.3999999,0.9999999,-0.3999999,1.1,-0.3999999,1.2,-0.3999999,1.3,-0.3999999,1.4,-0.3999999,1.5,-0.3999999,1.6,-0.3999999,1.7,-0.3999999,1.8,-0.3999999,1.9,-0.3999999,2,-0.3999999,2.1,-0.3999999,2.2,-0.3999999,2.3,-0.3999999,2.4,-0.3999999,2.5,-0.3999999,2.599999,-0.3999999,2.699999,-0.3999999,2.799999,-0.3999999,2.899999,-0.3999999,2.999999,-0.3999999,3.099999,-0.3999999,3.199999,-0.3999999,3.299999,-0.3999999,3.399999,-0.3999999,3.499999,-0.3999999,3.599998,-0.3999999,3.699998,-0.3999999,3.799998,-0.3999999,3.899998,-0.3999999,3.999998,-0.3999999,4.099998,-0.3999999,4.199998,-0.3999999,4.299998,-0.3999999,4.399998,-0.3999999,4.499998,-0.3999999,4.599998,-0.3999999,4.699997,-0.3999999,4.699997,-0.3999999,4.699997,-0.3999999,4.699997,-0.3999999,4.699997,-0.3999999,4.599998,-0.3999999,4.499998,-0.3999999,4.399998,-0.3999999,4.299998,-0.3999999,4.199998,-0.3999999,4.099998,-0.3999999,3.999998,-0.3999999,3.899998,-0.3999999,3.799998,-0.3999999,3.699998,-0.3999999,3.599998,-0.3999999,3.499999,-0.3999999,3.399999,-0.3999999,3.299999,-0.3999999,3.199999,-0.3999999,3.099999,-0.3999999,2.999999,-0.3999999,2.899999,-0.3999999,2.799999,-0.3999999,2.699999,-0.3999999,2.599999,-0.3999999,2.5,-0.3999999,2.4,-0.3999999,2.3,-0.3999999,2.2,-0.3999999,2.1,-0.3999999,2,-0.3999999,1.9,-0.3999999,1.8,-0.3999999,1.7,-0.3999999,1.6,-0.3999999,1.5,-0.3999999,1.4,-0.3999999,1.3,-0.3999999,1.2,-0.3999999,1.1,-0.3999999,0.9999996,-0.3999999
d,-0.2000004,-0.2999999,-0.2000004,-0.2999999,-0.2000004,-0.2999999,-0.2000004,-0.2999999,-0.2000004,-0.2999999,-0.2000004,-0.2999999,-0.2000004,-0.2999999,-0.2000004,-0.2999999,-0.2000004,-0.1999999,-0.2000004,-0.09999987,-0.2000004,1.341105E-07,-0.1000004,1.341105E-07,-4.321337E-07,1.341105E-07,0.09999957,1.341105E-07,0.1999996,1.341105E-07,0.2999996,1.341105E-07,0.3999996,1.341105E-07,0.4999996,1.341105E-07,0.5999995,1.341105E-07,0.6999996,1.341105E-07,0.7999996,1.341105E-07,0.8999996,1.341105E-07,0.9707103,-0.07071055,1.041421,-0.1414212,1.112132,-0.2121319,1.182842,-0.2828426,1.253553,-0.3535533,1.324264,-0.424264,1.394974,-0.4949747,1.465685,-0.5656853,1.536396,-0.636396,1.607106,-0.7071066,1.677817,-0.7778173,1.748528,-0.848528,1.748528,-0.948528,1.748528,-1.048528,1.748528,-1.148528,1.748528,-1.248528,1.748528,-1.348528,1.677817,-1.419239,1.607106,-1.489949,1.536396,-1.56066,1.465685,-1.631371,1.394974,-1.702081,1.324264,-1.772792,1.253553,-1.843503,1.182842,-1.914213,1.112132,-1.984924,1.041421,-2.055635,0.9707103,-2.126345,0.8999996,-2.197056,0.829289,-2.267767,0.7585783,-2.338477,0.6878676,-2.409188,0.617157,-2.479899,0.5464463,-2.550609,0.4757356,-2.62132,0.4050249,-2.692031,0.3343143,-2.762741,0.2636036,-2.833452,0.1928929,-2.904163,0.1221822,-2.974873,0.05147152,-3.045584,-0.01923916,-3.116295,-0.08994985,-3.187005,-0.1606605,-3.257716,-0.2313712,-3.328427,-0.3020819,-3.399137,-0.3727926,-3.469848,-0.4435033,-3.540559,-0.514214,-3.611269,-0.514214,-3.711269,-0.4435033,-3.78198,-0.3727926,-3.85269,-0.3020819,-3.923401,-0.2313712,-3.994112,-0.1606605,-4.064823,-0.08994985,-4.135533,-0.01923917,-4.206244,-0.01923917,-4.206244,-0.01923917,-4.206244,-0.01923917,-4.206244,-0.01923917,-4.206244,-0.01923917,-4.206244,-0.01923917,-4.206244,-0.01923917,-4.206244,-0.01923917,-4.206244,-0.01923917,-4.206244,-0.01923917,-4.206244,-0.01923917,-4.206244,-0.01923917,-4.206244,-0.01923917,-4.206244,-0.01923917,-4.106244,-0.01923917,-4.006244,-0.01923917,-3.906244,-0.01923917,-3.806244,-0.01923917,-3.706244,-0.01923917,-3.606245,-0.01923917,-3.506245,-0.01923917,-3.406245,-0.01923917,-3.306245,-0.01923917,-3.206245,-0.01923917,-3.106245,-0.01923917,-3.006245,-0.01923917,-2.906245,-0.01923917,-2.806245,-0.01923917,-2.706245,-0.01923917,-2.606246,-0.01923917,-2.506246,-0.01923917,-2.406246,-0.08994985,-2.335535,-0.1606605,-2.264824,-0.2313712,-2.194114,-0.3020819,-2.123403,-0.3727926,-2.052692,-0.4435033,-1.981982,-0.514214,-1.911271,-0.4435033,-1.84056,-0.3727926,-1.76985,-0.3020819,-1.699139,-0.2313712,-1.628428,-0.1606605,-1.557718,-0.08994985,-1.487007,-0.01923917,-1.416296,0.05147151,-1.345586,0.1221822,-1.274875,0.1928929,-1.204165,0.2636036,-1.133454,0.3343143,-1.062743,0.4050249,-0.9920325
